x,y,z,diff_x,diff_y,diff_z,d_x,d_y,d_z,d_n,di_x,di_y,di_z
-27.01,-1.11,48.01,-27.00,-0.813614,48.01,-5.700000E-3,-2.916260E-1,1.300000E-3,0.29,0.01,0.29,0.00
-30.01,-1.03,48.01,-30.00,-0.741049,48.01,-5.300000E-3,-2.850810E-1,7.000000E-4,0.29,0.01,0.29,0.00
-33.01,-0.943300,48.01,-33.00,-0.667599,48.00,-4.900000E-3,-2.757010E-1,1.000000E-4,0.28,0.00,0.28,0.00
-36.01,-0.857636,48.00,-36.00,-0.594273,48.00,-4.300000E-3,-2.633630E-1,-4.000000E-4,0.26,0.00,0.26,0.00
-39.01,-0.770204,48.00,-39.00,-0.522135,48.00,-3.700000E-3,-2.480690E-1,-8.000000E-4,0.25,0.00,0.25,0.00
-42.00,-0.682168,48.00,-42.00,-0.452285,48.00,-3.100000E-3,-2.298830E-1,-1.100000E-3,0.23,0.00,0.23,0.00
-45.00,-0.594344,48.00,-45.00,-0.385336,48.00,-2.400000E-3,-2.090080E-1,-1.400000E-3,0.21,0.00,0.21,0.00
-48.00,-0.507738,48.00,-48.00,-0.321968,48.00,-1.800000E-3,-1.857700E-1,-1.700000E-3,0.19,0.00,0.19,0.00
-51.00,-0.423482,48.00,-51.00,-0.262838,48.00,-1.200000E-3,-1.606440E-1,-1.900000E-3,0.16,0.00,0.16,0.00
-54.00,-0.342466,48.00,-54.00,-0.208214,48.00,-6.000000E-4,-1.342520E-1,-1.900000E-3,0.13,0.00,0.13,0.00
-57.00,-0.265877,48.00,-57.00,-0.158496,48.00,-1.000000E-4,-1.073810E-1,-1.900000E-3,0.11,0.00,0.11,0.00
-60.00,-0.195362,48.00,-60.00,-0.114397,48.00,1.000000E-4,-8.096500E-2,-1.800000E-3,0.08,0.00,0.08,0.00
-63.00,-0.132398,48.00,-63.00,-0.076295,48.00,4.000000E-4,-5.610320E-2,-1.600000E-3,0.06,0.00,0.06,0.00
-66.00,-0.078640,48.00,-66.00,-0.044590,48.00,5.000000E-4,-3.405030E-2,-1.300000E-3,0.03,0.00,0.03,0.00
-69.00,-0.037068,48.00,-69.00,-0.020828,48.00,5.000000E-4,-1.623950E-2,-1.000000E-3,0.02,0.00,0.02,0.00
-72.00,-0.009740,48.00,-72.00,-0.005453,48.00,3.000000E-4,-4.286590E-3,-5.000000E-4,0.00,0.00,0.00,0.00
-75,0.000001,48,-75,0.000001,48,0.000000E+0,0.000000E+0,0.000000E+0,0,0,0,0
75,0.000001,45,75,0.000001,45,0.000000E+0,0.000000E+0,0.000000E+0,0,0,0,0
72.00,-0.007994,45.00,72.00,-0.006375,45.00,-3.000000E-4,-1.618710E-3,-1.000000E-4,0.00,0.00,0.00,0.00
69.00,-0.030419,45.00,69.00,-0.024302,45.00,-6.000000E-4,-6.116700E-3,-2.000000E-4,0.01,0.00,0.01,0.00
66.00,-0.064722,45.00,66.00,-0.052015,45.00,-8.000000E-4,-1.270730E-2,-3.000000E-4,0.01,0.00,0.01,0.00
63.00,-0.108290,45.00,63.00,-0.087513,45.00,-1.000000E-3,-2.077670E-2,-3.000000E-4,0.02,0.00,0.02,0.00
60.00,-0.160723,45.00,60.00,-0.130855,45.00,-1.200000E-3,-2.986800E-2,-2.000000E-4,0.03,0.00,0.03,0.00
57.00,-0.220122,45.00,57.00,-0.180479,45.00,-1.400000E-3,-3.964300E-2,-1.000000E-4,0.04,0.00,0.04,0.00
54.00,-0.286284,45.00,54.00,-0.236416,45.00,-1.600000E-3,-4.986800E-2,0.000000E+0,0.05,0.00,0.05,0
51.00,-0.358775,45.00,51.00,-0.298384,45.00,-1.700000E-3,-6.039100E-2,1.000000E-4,0.06,0.00,0.06,0.00
48.00,-0.436757,45.00,48.00,-0.365613,45.00,-1.700000E-3,-7.114400E-2,3.000000E-4,0.07,0.00,0.07,0.00
45.00,-0.520163,45.00,45.00,-0.438069,45.00,-1.900000E-3,-8.209400E-2,5.000000E-4,0.08,0.00,0.08,0.00
42.00,-0.608314,45.00,42.00,-0.515044,45.00,-2.000000E-3,-9.327000E-2,8.000000E-4,0.09,0.00,0.09,0.00
39.00,-0.700754,45.00,39.00,-0.596066,45.00,-2.000000E-3,-1.046880E-1,1.200000E-3,0.10,0.00,0.10,0.00
36.00,-0.796727,45.01,36.00,-0.680303,45.00,-2.200000E-3,-1.164240E-1,1.400000E-3,0.12,0.00,0.12,0.00
33.00,-0.895104,45.01,33.00,-0.766623,45.01,-2.200000E-3,-1.284810E-1,1.900000E-3,0.13,0.00,0.13,0.00
30.00,-1.00,45.01,30.01,-0.854321,45.01,-2.400000E-3,-1.409350E-1,2.300000E-3,0.14,0.00,0.14,0.00
27.00,-1.10,45.01,27.01,-0.941748,45.01,-2.500000E-3,-1.537520E-1,2.800000E-3,0.15,0.00,0.15,0.00
24.00,-1.19,45.02,24.01,-1.03,45.01,-2.600000E-3,-1.669700E-1,3.400000E-3,0.17,0.00,0.17,0.00
21.00,-1.29,45.02,21.01,-1.11,45.02,-2.700000E-3,-1.805000E-1,3.900000E-3,0.18,0.00,0.18,0.00
18.00,-1.38,45.03,18.01,-1.19,45.02,-3.000000E-3,-1.943400E-1,4.500000E-3,0.19,0.00,0.19,0.00
15.00,-1.47,45.03,15.01,-1.26,45.02,-3.300000E-3,-2.083700E-1,5.200000E-3,0.21,0.00,0.21,0.01
12.00,-1.54,45.03,12.01,-1.32,45.03,-3.600000E-3,-2.225000E-1,5.700000E-3,0.22,0.00,0.22,0.01
9.00,-1.61,45.04,9.00,-1.37,45.03,-3.880000E-3,-2.366200E-1,6.200000E-3,0.24,0.00,0.24,0.01
6.00,-1.66,45.04,6.00,-1.41,45.03,-4.340000E-3,-2.505400E-1,6.500000E-3,0.25,0.00,0.25,0.01
3.00,-1.70,45.04,3.00,-1.43,45.03,-4.710000E-3,-2.640900E-1,6.900000E-3,0.26,0.00,0.26,0.01
-0.005130,-1.72,45.04,0.000083,-1.44,45.03,-5.213780E-3,-2.770300E-1,6.900000E-3,0.28,0.01,0.28,0.01
-3.01,-1.73,45.04,-3.00,-1.44,45.03,-5.620000E-3,-2.891700E-1,6.900000E-3,0.29,0.01,0.29,0.01
-6.01,-1.72,45.04,-6.00,-1.42,45.03,-6.130000E-3,-3.002300E-1,6.600000E-3,0.30,0.01,0.30,0.01
-9.01,-1.70,45.04,-9.01,-1.39,45.03,-6.490000E-3,-3.100300E-1,6.300000E-3,0.31,0.01,0.31,0.01
-12.01,-1.66,45.03,-12.01,-1.34,45.03,-7.000000E-3,-3.183000E-1,5.800000E-3,0.32,0.01,0.32,0.01
-15.01,-1.61,45.03,-15.01,-1.28,45.03,-7.200000E-3,-3.248400E-1,5.100000E-3,0.32,0.01,0.32,0.01
-18.01,-1.55,45.03,-18.01,-1.22,45.02,-7.300000E-3,-3.293600E-1,4.400000E-3,0.33,0.01,0.33,0.00
-21.02,-1.47,45.02,-21.01,-1.14,45.02,-7.400000E-3,-3.315500E-1,3.600000E-3,0.33,0.01,0.33,0.00
-24.01,-1.39,45.02,-24.01,-1.06,45.02,-7.200000E-3,-3.311800E-1,2.800000E-3,0.33,0.01,0.33,0.00
-27.01,-1.30,45.01,-27.01,-0.976776,45.01,-6.900000E-3,-3.279540E-1,2.100000E-3,0.33,0.01,0.33,0.00
-30.01,-1.21,45.01,-30.01,-0.889147,45.01,-6.500000E-3,-3.216530E-1,1.300000E-3,0.32,0.01,0.32,0.00
-33.01,-1.11,45.01,-33.01,-0.800669,45.01,-6.100000E-3,-3.120610E-1,7.000000E-4,0.31,0.01,0.31,0.00
-36.01,-1.01,45.01,-36.00,-0.712850,45.01,-5.400000E-3,-2.990300E-1,1.000000E-4,0.30,0.01,0.30,0.00
-39.01,-0.909262,45.00,-39.00,-0.626761,45.00,-4.900000E-3,-2.825010E-1,-4.000000E-4,0.28,0.00,0.28,0.00
-42.01,-0.806292,45.00,-42.00,-0.543745,45.00,-4.100000E-3,-2.625470E-1,-9.000000E-4,0.26,0.00,0.26,0.00
-45.00,-0.703555,45.00,-45.00,-0.464190,45.00,-3.300000E-3,-2.393650E-1,-1.200000E-3,0.24,0.00,0.24,0.00
-48.00,-0.602121,45.00,-48.00,-0.388795,45.00,-2.500000E-3,-2.133260E-1,-1.600000E-3,0.21,0.00,0.21,0.00
-51.00,-0.503506,45.00,-51.00,-0.318544,45.00,-1.800000E-3,-1.849620E-1,-1.800000E-3,0.18,0.00,0.18,0.00
-54.00,-0.408589,45.00,-54.00,-0.253601,45.00,-1.100000E-3,-1.549880E-1,-2.000000E-3,0.16,0.00,0.15,0.00
-57.00,-0.318641,45.00,-57.00,-0.194345,45.00,-5.000000E-4,-1.242960E-1,-1.900000E-3,0.12,0.00,0.12,0.00
-60.00,-0.235488,45.00,-60.00,-0.141513,45.00,0.000000E+0,-9.397500E-2,-1.800000E-3,0.09,0,0.09,0.00
-63.00,-0.160793,45.00,-63.00,-0.095496,45.00,3.000000E-4,-6.529730E-2,-1.700000E-3,0.07,0.00,0.07,0.00
-66.00,-0.096721,45.00,-66.00,-0.056977,45.00,5.000000E-4,-3.974350E-2,-1.400000E-3,0.04,0.00,0.04,0.00
-69.00,-0.045782,45.00,-69.00,-0.026779,45.00,5.000000E-4,-1.900240E-2,-1.000000E-3,0.02,0.00,0.02,0.00
-72.00,-0.012297,45.00,-72.00,-0.007278,45.00,3.000000E-4,-5.018420E-3,-5.000000E-4,0.01,0.00,0.01,0.00
-75,0.000001,45,-75,0.000001,45,0.000000E+0,0.000000E+0,0.000000E+0,0,0,0,0
75,0.000001,42,75,0.000001,42,0.000000E+0,0.000000E+0,0.000000E+0,0,0,0,0
72.00,-0.010416,42.00,72.00,-0.008636,42.00,-3.000000E-4,-1.779860E-3,-1.000000E-4,0.00,0.00,0.00,0.00
69.00,-0.037544,42.00,69.00,-0.030801,42.00,-6.000000E-4,-6.742900E-3,-1.000000E-4,0.01,0.00,0.01,0.00
66.00,-0.078627,42.00,66.00,-0.064642,42.00,-9.000000E-4,-1.398550E-2,-2.000000E-4,0.01,0.00,0.01,0.00
63.00,-0.129786,42.00,63.00,-0.106960,42.00,-1.100000E-3,-2.282600E-2,-2.000000E-4,0.02,0.00,0.02,0.00
60.00,-0.190650,42.00,60.00,-0.157896,42.00,-1.200000E-3,-3.275400E-2,-1.000000E-4,0.03,0.00,0.03,0.00
57.00,-0.259682,42.00,57.00,-0.216295,42.00,-1.400000E-3,-4.338700E-2,0.000000E+0,0.04,0.00,0.04,0
54.00,-0.336240,42.00,54,-0.281781,42.00,-1.500000E-3,-5.445900E-2,1.000000E-4,0.05,0.00,0.05,0.00
51.00,-0.419656,42.00,51.00,-0.353851,42.00,-1.600000E-3,-6.580500E-2,2.000000E-4,0.07,0.00,0.07,0.00
48.00,-0.509726,42.00,48.00,-0.432399,42.00,-1.700000E-3,-7.732700E-2,5.000000E-4,0.08,0.00,0.08,0.00
45.00,-0.606045,42.00,45.00,-0.517043,42.00,-1.700000E-3,-8.900200E-2,8.000000E-4,0.09,0.00,0.09,0.00
42.00,-0.707962,42.00,42.00,-0.607132,42.00,-1.800000E-3,-1.008300E-1,1.000000E-3,0.10,0.00,0.10,0.00
39.00,-0.815174,42.01,39.00,-0.702308,42.00,-1.900000E-3,-1.128660E-1,1.400000E-3,0.11,0.00,0.11,0.00
36.00,-0.926836,42.01,36.01,-0.801701,42.01,-1.900000E-3,-1.251350E-1,1.900000E-3,0.13,0.00,0.13,0.00
33.01,-1.04,42.01,33.01,-0.904205,42.01,-1.900000E-3,-1.377350E-1,2.200000E-3,0.14,0.00,0.14,0.00
30.01,-1.16,42.01,30.01,-1.01,42.01,-2.000000E-3,-1.506900E-1,2.700000E-3,0.15,0.00,0.15,0.00
27.01,-1.28,42.02,27.01,-1.11,42.02,-2.100000E-3,-1.640700E-1,3.300000E-3,0.16,0.00,0.16,0.00
24.01,-1.40,42.02,24.01,-1.22,42.02,-2.300000E-3,-1.778600E-1,4.000000E-3,0.18,0.00,0.18,0.00
21.01,-1.51,42.03,21.01,-1.32,42.02,-2.300000E-3,-1.921000E-1,4.700000E-3,0.19,0.00,0.19,0.00
18.01,-1.62,42.03,18.01,-1.41,42.03,-2.600000E-3,-2.066700E-1,5.300000E-3,0.21,0.00,0.21,0.01
15.01,-1.72,42.04,15.01,-1.50,42.03,-2.800000E-3,-2.215200E-1,6.000000E-3,0.22,0.00,0.22,0.01
12.01,-1.81,42.05,12.01,-1.58,42.04,-3.100000E-3,-2.365700E-1,6.600000E-3,0.24,0.00,0.24,0.01
9.00,-1.89,42.05,9.01,-1.64,42.04,-3.520000E-3,-2.516400E-1,7.100000E-3,0.25,0.00,0.25,0.01
6.00,-1.95,42.05,6.01,-1.69,42.05,-3.940000E-3,-2.666200E-1,7.700000E-3,0.27,0.00,0.27,0.01
3.00,-2.00,42.06,3.00,-1.72,42.05,-4.540000E-3,-2.813500E-1,7.800000E-3,0.28,0.00,0.28,0.01
-0.005301,-2.03,42.06,-0.000233,-1.73,42.05,-5.067940E-3,-2.956700E-1,8.200000E-3,0.30,0.01,0.30,0.01
-3.01,-2.04,42.06,-3.00,-1.73,42.05,-5.780000E-3,-3.093300E-1,8.000000E-3,0.31,0.01,0.31,0.01
-6.01,-2.02,42.06,-6.01,-1.70,42.05,-6.320000E-3,-3.221300E-1,7.900000E-3,0.32,0.01,0.32,0.01
-9.01,-2.00,42.05,-9.01,-1.66,42.04,-7.030000E-3,-3.337500E-1,7.400000E-3,0.33,0.01,0.33,0.01
-12.02,-1.95,42.05,-12.01,-1.61,42.04,-7.500000E-3,-3.439100E-1,6.900000E-3,0.34,0.01,0.34,0.01
-15.02,-1.89,42.04,-15.01,-1.53,42.04,-8.100000E-3,-3.523300E-1,6.200000E-3,0.35,0.01,0.35,0.01
-18.02,-1.81,42.04,-18.01,-1.45,42.03,-8.300000E-3,-3.586700E-1,5.400000E-3,0.36,0.01,0.36,0.01
-21.02,-1.72,42.03,-21.01,-1.36,42.03,-8.500000E-3,-3.625700E-1,4.600000E-3,0.36,0.01,0.36,0.00
-24.02,-1.62,42.03,-24.01,-1.26,42.02,-8.500000E-3,-3.636100E-1,3.600000E-3,0.36,0.01,0.36,0.00
-27.02,-1.52,42.02,-27.01,-1.16,42.02,-8.300000E-3,-3.615100E-1,2.800000E-3,0.36,0.01,0.36,0.00
-30.02,-1.41,42.02,-30.01,-1.05,42.01,-8.000000E-3,-3.559200E-1,2.100000E-3,0.36,0.01,0.36,0.00
-33.02,-1.29,42.01,-33.01,-0.946581,42.01,-7.400000E-3,-3.465790E-1,1.200000E-3,0.35,0.01,0.35,0.00
-36.01,-1.18,42.01,-36.01,-0.842003,42.01,-6.900000E-3,-3.332370E-1,6.000000E-4,0.33,0.01,0.33,0.00
-39.01,-1.06,42.01,-39.01,-0.740202,42.01,-6.100000E-3,-3.158480E-1,0.000000E+0,0.32,0.01,0.32,0
-42.01,-0.936578,42.00,-42.00,-0.642162,42.00,-5.300000E-3,-2.944160E-1,-6.000000E-4,0.29,0.01,0.29,0.00
-45.01,-0.817956,42.00,-45.00,-0.548777,42.00,-4.400000E-3,-2.691790E-1,-1.000000E-3,0.27,0.00,0.27,0.00
-48.01,-0.701360,42.00,-48.00,-0.460827,42.00,-3.500000E-3,-2.405330E-1,-1.400000E-3,0.24,0.00,0.24,0.00
-51.00,-0.587761,42.00,-51.00,-0.378678,42.00,-2.600000E-3,-2.090830E-1,-1.700000E-3,0.21,0.00,0.21,0.00
-54.00,-0.478462,42.00,-54,-0.302832,42.00,-1.700000E-3,-1.756300E-1,-1.900000E-3,0.18,0.00,0.18,0.00
-57.00,-0.374659,42.00,-57.00,-0.233462,42.00,-9.000000E-4,-1.411970E-1,-1.900000E-3,0.14,0.00,0.14,0.00
-60.00,-0.278208,42.00,-60.00,-0.171195,42.00,-2.000000E-4,-1.070130E-1,-1.900000E-3,0.11,0.00,0.11,0.00
-63.00,-0.191366,42.00,-63.00,-0.116822,42.00,2.000000E-4,-7.454400E-2,-1.700000E-3,0.07,0.00,0.07,0.00
-66.00,-0.115926,42.00,-66.00,-0.070439,42.00,5.000000E-4,-4.548700E-2,-1.500000E-3,0.05,0.00,0.05,0.00
-69.00,-0.055945,42.00,-69.00,-0.034138,42.00,6.000000E-4,-2.180620E-2,-1.000000E-3,0.02,0.00,0.02,0.00
-72.00,-0.015080,42.00,-72.00,-0.009312,42.00,4.000000E-4,-5.768190E-3,-6.000000E-4,0.01,0.00,0.01,0.00
-75,0.000001,42,-75,0.000001,42,0.000000E+0,0.000000E+0,0.000000E+0,0,0,0,0
75,0.000000,39,75,0.000000,39,0.000000E+0,0.000000E+0,0.000000E+0,0,0,0,0
72.00,-0.012451,39.00,72.00,-0.010518,39.00,-3.000000E-4,-1.933400E-3,0.000000E+0,0.00,0.00,0.00,0
69.00,-0.045538,39.00,69.00,-0.038246,39.00,-6.000000E-4,-7.292200E-3,-1.000000E-4,0.01,0.00,0.01,0.00
66.00,-0.093342,39.00,66.00,-0.078244,39.00,-9.000000E-4,-1.509790E-2,-1.000000E-4,0.02,0.00,0.02,0.00
63.00,-0.152884,39.00,63.00,-0.128282,39.00,-1.100000E-3,-2.460200E-2,-1.000000E-4,0.02,0.00,0.02,0.00
60.00,-0.222568,39.00,60.00,-0.187327,39.00,-1.200000E-3,-3.524100E-2,0.000000E+0,0.04,0.00,0.04,0
57.00,-0.300966,39,57.00,-0.254371,39,-1.300000E-3,-4.659500E-2,0.000000E+0,0.05,0.00,0.05,0
54.00,-0.388108,39.00,54.00,-0.329741,39.00,-1.400000E-3,-5.836700E-2,3.000000E-4,0.06,0.00,0.06,0.00
51.00,-0.483059,39.00,51.00,-0.412695,39.00,-1.500000E-3,-7.036400E-2,4.000000E-4,0.07,0.00,0.07,0.00
48.00,-0.585627,39.00,48.00,-0.503148,39.00,-1.500000E-3,-8.247900E-2,7.000000E-4,0.08,0.00,0.08,0.00
45.00,-0.695539,39.00,45.00,-0.600878,39.00,-1.500000E-3,-9.466100E-2,1.000000E-3,0.09,0.00,0.09,0.00
42.00,-0.812139,39.01,42.00,-0.705208,39.00,-1.600000E-3,-1.069310E-1,1.300000E-3,0.11,0.00,0.11,0.00
39.01,-0.935472,39.01,39.01,-0.816171,39.01,-1.600000E-3,-1.193010E-1,1.600000E-3,0.12,0.00,0.12,0.00
36.01,-1.06,39.01,36.01,-0.932496,39.01,-1.600000E-3,-1.318640E-1,2.100000E-3,0.13,0.00,0.13,0.00
33.01,-1.20,39.02,33.01,-1.05,39.01,-1.600000E-3,-1.446600E-1,2.600000E-3,0.14,0.00,0.14,0.00
30.01,-1.34,39.02,30.01,-1.18,39.02,-1.700000E-3,-1.578200E-1,3.200000E-3,0.16,0.00,0.16,0.00
27.01,-1.47,39.03,27.01,-1.30,39.02,-1.600000E-3,-1.713800E-1,3.800000E-3,0.17,0.00,0.17,0.00
24.01,-1.61,39.03,24.02,-1.43,39.03,-1.700000E-3,-1.854200E-1,4.500000E-3,0.19,0.00,0.19,0.00
21.01,-1.75,39.04,21.02,-1.55,39.03,-1.700000E-3,-1.999200E-1,5.200000E-3,0.20,0.00,0.20,0.01
18.01,-1.88,39.05,18.02,-1.67,39.04,-1.900000E-3,-2.148000E-1,5.800000E-3,0.21,0.00,0.21,0.01
15.01,-2.01,39.06,15.02,-1.78,39.05,-2.100000E-3,-2.300300E-1,6.600000E-3,0.23,0.00,0.23,0.01
12.01,-2.12,39.06,12.01,-1.88,39.06,-2.500000E-3,-2.454700E-1,7.200000E-3,0.25,0.00,0.25,0.01
9.01,-2.22,39.07,9.01,-1.96,39.06,-2.830000E-3,-2.610800E-1,7.900000E-3,0.26,0.00,0.26,0.01
6.00,-2.30,39.08,6.01,-2.02,39.07,-3.370000E-3,-2.767400E-1,8.200000E-3,0.28,0.00,0.28,0.01
3.00,-2.35,39.08,3.00,-2.06,39.07,-3.950000E-3,-2.923400E-1,8.800000E-3,0.29,0.00,0.29,0.01
-0.005198,-2.38,39.08,-0.000431,-2.07,39.07,-4.766728E-3,-3.078000E-1,8.700000E-3,0.31,0.00,0.31,0.01
-3.01,-2.39,39.08,-3.00,-2.07,39.07,-5.470000E-3,-3.229600E-1,8.900000E-3,0.32,0.01,0.32,0.01
-6.01,-2.37,39.08,-6.01,-2.04,39.07,-6.460000E-3,-3.375500E-1,8.600000E-3,0.34,0.01,0.34,0.01
-9.02,-2.33,39.07,-9.01,-1.98,39.06,-7.190000E-3,-3.512700E-1,8.400000E-3,0.35,0.01,0.35,0.01
-12.02,-2.27,39.07,-12.01,-1.91,39.06,-8.100000E-3,-3.637000E-1,7.800000E-3,0.36,0.01,0.36,0.01
-15.02,-2.20,39.06,-15.02,-1.82,39.05,-8.700000E-3,-3.744700E-1,7.200000E-3,0.37,0.01,0.37,0.01
-18.03,-2.10,39.05,-18.02,-1.72,39.04,-9.300000E-3,-3.832000E-1,6.300000E-3,0.38,0.01,0.38,0.01
-21.03,-1.99,39.04,-21.02,-1.60,39.04,-9.700000E-3,-3.893500E-1,5.300000E-3,0.39,0.01,0.39,0.01
-24.03,-1.88,39.03,-24.02,-1.48,39.03,-9.900000E-3,-3.924600E-1,4.400000E-3,0.39,0.01,0.39,0.00
-27.02,-1.75,39.03,-27.01,-1.36,39.02,-9.800000E-3,-3.920300E-1,3.500000E-3,0.39,0.01,0.39,0.00
-30.02,-1.62,39.02,-30.01,-1.23,39.02,-9.500000E-3,-3.877000E-1,2.600000E-3,0.39,0.01,0.39,0.00
-33.02,-1.48,39.02,-33.01,-1.11,39.01,-9.000000E-3,-3.790700E-1,1.800000E-3,0.38,0.01,0.38,0.00
-36.02,-1.35,39.01,-36.01,-0.981723,39.01,-8.400000E-3,-3.658870E-1,1.000000E-3,0.37,0.01,0.37,0.00
-39.01,-1.21,39.01,-39.01,-0.862115,39.01,-7.600000E-3,-3.479650E-1,3.000000E-4,0.35,0.01,0.35,0.00
-42.01,-1.07,39.01,-42.01,-0.747501,39.01,-6.600000E-3,-3.253790E-1,-3.000000E-4,0.33,0.01,0.33,0.00
-45.01,-0.937589,39.00,-45.00,-0.639263,39.00,-5.600000E-3,-2.983260E-1,-7.000000E-4,0.30,0.01,0.30,0.00
-48.01,-0.804704,39.00,-48.00,-0.537433,39.00,-4.500000E-3,-2.672710E-1,-1.200000E-3,0.27,0.00,0.27,0.00
-51.00,-0.675483,39.00,-51.00,-0.442601,39.00,-3.400000E-3,-2.328820E-1,-1.600000E-3,0.23,0.00,0.23,0.00
-54.00,-0.551250,39.00,-54.00,-0.355179,39.00,-2.400000E-3,-1.960710E-1,-1.800000E-3,0.20,0.00,0.20,0.00
-57.00,-0.433268,39.00,-57.00,-0.275292,39.00,-1.400000E-3,-1.579760E-1,-1.900000E-3,0.16,0.00,0.16,0.00
-60.00,-0.323395,39.00,-60.00,-0.203396,39.00,-6.000000E-4,-1.199990E-1,-1.900000E-3,0.12,0.00,0.12,0.00
-63.00,-0.224137,39.00,-63.00,-0.140361,39.00,1.000000E-4,-8.377600E-2,-1.800000E-3,0.08,0.00,0.08,0.00
-66.00,-0.137423,39.00,-66.00,-0.086180,39.00,5.000000E-4,-5.124270E-2,-1.500000E-3,0.05,0.00,0.05,0.00
-69.00,-0.067411,39.00,-69.00,-0.042783,39.00,6.000000E-4,-2.462780E-2,-1.200000E-3,0.02,0.00,0.02,0.00
-72.00,-0.018484,39.00,-72.00,-0.011945,39.00,4.000000E-4,-6.538200E-3,-6.000000E-4,0.01,0.00,0.01,0.00
-75,0.000000,39,-75,0.000000,39,0.000000E+0,0.000000E+0,0.000000E+0,0,0,0,0
75,0.000000,36,75,0.000000,36,0.000000E+0,0.000000E+0,0.000000E+0,0,0,0,0
72.00,-0.015370,36.00,72.00,-0.013298,36.00,-3.000000E-4,-2.071900E-3,-1.000000E-4,0.00,0.00,0.00,0.00
69.00,-0.054893,36.00,69.00,-0.047133,36.00,-7.000000E-4,-7.760800E-3,-1.000000E-4,0.01,0.00,0.01,0.00
66.00,-0.109540,36.00,66.00,-0.093505,36.00,-9.000000E-4,-1.603500E-2,-1.000000E-4,0.02,0.00,0.02,0.00
63.00,-0.176852,36.00,63.00,-0.150762,36.00,-1.000000E-3,-2.609000E-2,-1.000000E-4,0.03,0.00,0.03,0.00
60.00,-0.255624,36.00,60.00,-0.218309,36.00,-1.200000E-3,-3.731500E-2,1.000000E-4,0.04,0.00,0.04,0.00
57.00,-0.343897,36.00,57.00,-0.294644,36.00,-1.300000E-3,-4.925300E-2,2.000000E-4,0.05,0.00,0.05,0.00
54.00,-0.441761,36.00,54.00,-0.380189,36.00,-1.300000E-3,-6.157200E-2,3.000000E-4,0.06,0.00,0.06,0.00
51.00,-0.548477,36.00,51.00,-0.474419,36.00,-1.300000E-3,-7.405800E-2,6.000000E-4,0.07,0.00,0.07,0.00
48.00,-0.663917,36.00,48.00,-0.577343,36.00,-1.300000E-3,-8.657400E-2,8.000000E-4,0.09,0.00,0.09,0.00
45.00,-0.787977,36.01,45.01,-0.688899,36.00,-1.300000E-3,-9.907800E-2,1.100000E-3,0.10,0.00,0.10,0.00
42.01,-0.920419,36.01,42.01,-0.808875,36.01,-1.200000E-3,-1.115440E-1,1.500000E-3,0.11,0.00,0.11,0.00
39.01,-1.06,36.01,39.01,-0.936855,36.01,-1.200000E-3,-1.240350E-1,1.900000E-3,0.12,0.00,0.12,0.00
36.01,-1.21,36.01,36.01,-1.07,36.01,-1.200000E-3,-1.365900E-1,2.300000E-3,0.14,0.00,0.14,0.00
33.01,-1.36,36.02,33.01,-1.21,36.02,-1.200000E-3,-1.493400E-1,2.800000E-3,0.15,0.00,0.15,0.00
30.02,-1.52,36.03,30.02,-1.36,36.02,-1.100000E-3,-1.623400E-1,3.400000E-3,0.16,0.00,0.16,0.00
27.02,-1.69,36.03,27.02,-1.51,36.03,-1.100000E-3,-1.757400E-1,4.000000E-3,0.18,0.00,0.18,0.00
24.02,-1.85,36.04,24.02,-1.66,36.04,-1.000000E-3,-1.896000E-1,4.700000E-3,0.19,0.00,0.19,0.00
21.02,-2.02,36.05,21.02,-1.81,36.05,-1.000000E-3,-2.039000E-1,5.400000E-3,0.20,0.00,0.20,0.01
18.02,-2.18,36.06,18.02,-1.96,36.06,-1.100000E-3,-2.185900E-1,6.100000E-3,0.22,0.00,0.22,0.01
15.02,-2.34,36.07,15.02,-2.10,36.07,-1.300000E-3,-2.335800E-1,6.700000E-3,0.23,0.00,0.23,0.01
12.02,-2.48,36.09,12.02,-2.23,36.08,-1.500000E-3,-2.489300E-1,7.500000E-3,0.25,0.00,0.25,0.01
9.01,-2.60,36.10,9.02,-2.34,36.09,-1.830000E-3,-2.645300E-1,7.800000E-3,0.26,0.00,0.26,0.01
6.01,-2.70,36.10,6.01,-2.42,36.09,-2.350000E-3,-2.804100E-1,8.600000E-3,0.28,0.00,0.28,0.01
3.00,-2.76,36.11,3.00,-2.47,36.10,-3.090000E-3,-2.966600E-1,8.600000E-3,0.30,0.00,0.30,0.01
-0.006684,-2.80,36.11,-0.002834,-2.49,36.10,-3.850760E-3,-3.130900E-1,9.100000E-3,0.31,0.00,0.31,0.01
-3.01,-2.81,36.11,-3.01,-2.48,36.10,-5.000000E-3,-3.297100E-1,9.000000E-3,0.33,0.00,0.33,0.01
-6.02,-2.78,36.10,-6.01,-2.44,36.10,-5.920000E-3,-3.461700E-1,9.200000E-3,0.35,0.01,0.35,0.01
-9.03,-2.73,36.10,-9.02,-2.37,36.09,-7.240000E-3,-3.622100E-1,8.800000E-3,0.36,0.01,0.36,0.01
-12.03,-2.65,36.09,-12.02,-2.27,36.08,-8.200000E-3,-3.773000E-1,8.400000E-3,0.38,0.01,0.38,0.01
