x,y,z,diff_x,diff_y,diff_z,d_x,d_y,d_z,d_n,di_x,di_y,di_z
51.00,-0.531664,36.00,51.00,-0.461874,36.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
48.00,-0.644336,36.00,48.00,-0.562492,36.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
45.00,-0.765654,36.00,45.00,-0.671776,36.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
42.01,-0.895142,36.01,42.01,-0.789273,36.01,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
39.01,-1.03,36.01,39.01,-0.915001,36.01,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
36.01,-1.18,36.01,36.01,-1.05,36.01,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
33.01,-1.33,36.02,33.01,-1.19,36.02,0.00,-0.14,0.00,0.14,0.00,0.14,0.00
30.02,-1.49,36.02,30.02,-1.33,36.02,0.00,-0.15,0.00,0.15,0.00,0.15,0.00
27.02,-1.65,36.03,27.02,-1.48,36.03,0.00,-0.17,0.00,0.17,0.00,0.17,0.00
24.02,-1.82,36.04,24.02,-1.64,36.03,0.00,-0.18,0.00,0.18,0.00,0.18,0.00
21.02,-1.98,36.05,21.02,-1.79,36.04,0.00,-0.19,0.01,0.19,0.00,0.19,0.01
18.02,-2.15,36.06,18.02,-1.94,36.05,0.00,-0.21,0.01,0.21,0.00,0.21,0.01
15.02,-2.31,36.07,15.02,-2.08,36.07,0.00,-0.22,0.01,0.22,0.00,0.22,0.01
12.02,-2.45,36.08,12.02,-2.22,36.08,0.00,-0.24,0.01,0.24,0.00,0.24,0.01
9.01,-2.58,36.09,9.02,-2.33,36.09,0.00,-0.25,0.01,0.25,0.00,0.25,0.01
6.01,-2.69,36.10,6.01,-2.43,36.09,0.00,-0.27,0.01,0.27,0.00,0.27,0.01
3.00,-2.77,36.11,3.01,-2.49,36.10,0.00,-0.28,0.01,0.28,0.00,0.28,0.01
-0.004715,-2.82,36.11,-0.000888,-2.53,36.10,0.00,-0.30,0.01,0.30,0.00,0.30,0.01
-3.01,-2.84,36.11,-3.01,-2.53,36.10,0.00,-0.31,0.01,0.31,0.00,0.31,0.01
-6.02,-2.83,36.11,-6.01,-2.50,36.10,-0.01,-0.33,0.01,0.33,0.01,0.33,0.01
-9.03,-2.79,36.10,-9.02,-2.44,36.09,-0.01,-0.34,0.01,0.34,0.01,0.34,0.01
-12.03,-2.72,36.10,-12.02,-2.36,36.09,-0.01,-0.36,0.01,0.36,0.01,0.36,0.01
-15.03,-2.62,36.09,-15.03,-2.25,36.08,-0.01,-0.37,0.01,0.37,0.01,0.37,0.01
-18.04,-2.51,36.07,-18.03,-2.12,36.07,-0.01,-0.39,0.01,0.39,0.01,0.39,0.01
-21.04,-2.38,36.06,-21.03,-1.98,36.06,-0.01,-0.40,0.01,0.40,0.01,0.40,0.01
-24.04,-2.24,36.05,-24.02,-1.83,36.05,-0.01,-0.40,0.01,0.40,0.01,0.40,0.01
-27.03,-2.09,36.04,-27.02,-1.68,36.04,-0.01,-0.41,0.00,0.41,0.01,0.41,0.00
-30.03,-1.93,36.03,-30.02,-1.52,36.03,-0.01,-0.41,0.00,0.41,0.01,0.41,0.00
-33.03,-1.77,36.02,-33.02,-1.37,36.02,-0.01,-0.40,0.00,0.40,0.01,0.40,0.00
-36.03,-1.61,36.02,-36.01,-1.22,36.02,-0.01,-0.39,0.00,0.39,0.01,0.39,0.00
-39.02,-1.44,36.01,-39.01,-1.069210,36.01,-0.01,-0.38,0.00,0.38,0.01,0.38,0.00
-42.02,-1.28,36.01,-42.01,-0.929313,36.01,-0.01,-0.35,0.00,0.35,0.01,0.35,0.00
-45.01,-1.12,36.01,-45.01,-0.797027,36.01,-0.01,-0.33,0.00,0.33,0.01,0.33,0.00
-48.01,-0.967202,36.00,-48.00,-0.673092,36.00,-0.01,-0.29,0.00,0.29,0.01,0.29,0.00
-51.01,-0.815310,36.00,-51.00,-0.557645,36.00,-0.01,-0.26,0.00,0.26,0.01,0.26,0.00
-54.01,-0.668806,36,-54.00,-0.450774,36.00,0.00,-0.22,0.00,0.22,0.00,0.22,0.00
-57.00,-0.529565,36.00,-57.00,-0.353060,36.00,0.00,-0.18,0.00,0.18,0.00,0.18,0.00
-60.00,-0.398814,36.00,-60.00,-0.264139,36.00,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
-63.00,-0.279293,36.00,-63.00,-0.184858,36.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
-66.00,-0.173930,36.00,-66.00,-0.115922,36.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
-69.00,-0.087208,36.00,-69.00,-0.059203,36.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-72.00,-0.024452,36.00,-72.00,-0.016981,36.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-75,0.000000,36,-75,0.000000,36,0,0,0,0,0,0,0
75,0.000000,33,75,0.000000,33,0,0,0,0,0,0,0
72.00,-0.017804,33.00,72.00,-0.015799,33.00,0.00,0.00,0,0.00,0.00,0.00,0
69.00,-0.061894,33.00,69.00,-0.054379,33.00,0.00,-0.01,0,0.01,0.00,0.01,0
66.00,-0.121777,33.00,66.00,-0.106223,33.00,0.00,-0.02,0,0.02,0.00,0.02,0
63.00,-0.194679,33.00,63.00,-0.169306,33.00,0.00,-0.03,0,0.03,0.00,0.03,0
60.00,-0.279371,33.00,60.00,-0.242986,33,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
57.00,-0.374584,33.00,57.00,-0.326440,33.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
54,-0.480027,33.00,54.00,-0.419717,33.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
51.00,-0.595524,33.00,51.00,-0.522881,33.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
48.00,-0.721176,33.00,48.00,-0.636217,33.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
45.01,-0.856658,33.01,45.01,-0.759485,33.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
42.01,-1.00,33.01,42.01,-0.893097,33.01,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
39.01,-1.16,33.01,39.01,-1.04,33.01,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
36.01,-1.32,33.02,36.02,-1.19,33.01,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
33.02,-1.50,33.02,33.02,-1.35,33.02,0.00,-0.14,0.00,0.14,0.00,0.14,0.00
30.02,-1.68,33.03,30.02,-1.52,33.03,0.00,-0.16,0.00,0.16,0.00,0.16,0.00
27.03,-1.87,33.04,27.03,-1.70,33.03,0.00,-0.17,0.00,0.17,0.00,0.17,0.00
24.03,-2.07,33.05,24.03,-1.89,33.05,0.00,-0.18,0.00,0.18,0.00,0.18,0.00
21.03,-2.27,33.06,21.03,-2.08,33.06,0.00,-0.19,0.01,0.19,0.00,0.19,0.01
18.03,-2.47,33.08,18.03,-2.27,33.07,0.00,-0.21,0.01,0.21,0.00,0.21,0.01
15.03,-2.68,33.10,15.03,-2.45,33.09,0.00,-0.22,0.01,0.22,0.00,0.22,0.01
12.03,-2.86,33.11,12.03,-2.63,33.11,0.00,-0.23,0.01,0.23,0.00,0.23,0.01
9.02,-3.03,33.13,9.02,-2.78,33.12,0.00,-0.25,0.01,0.25,0.00,0.25,0.01
6.01,-3.17,33.14,6.02,-2.91,33.13,0.00,-0.26,0.01,0.26,0.00,0.26,0.01
3.00,-3.28,33.15,3.01,-3.00,33.14,0.00,-0.28,0.01,0.28,0.00,0.28,0.01
-0.007156,-3.34,33.16,-0.004794,-3.05,33.15,0.00,-0.30,0.01,0.30,0.00,0.30,0.01
-3.02,-3.36,33.16,-3.02,-3.05,33.15,0.00,-0.31,0.01,0.31,0.00,0.31,0.01
-6.03,-3.34,33.15,-6.02,-3.01,33.14,0.00,-0.33,0.01,0.33,0.00,0.33,0.01
-9.04,-3.28,33.14,-9.03,-2.93,33.13,-0.01,-0.35,0.01,0.35,0.01,0.35,0.01
-12.04,-3.18,33.13,-12.04,-2.82,33.12,-0.01,-0.37,0.01,0.37,0.01,0.37,0.01
-15.05,-3.05,33.11,-15.04,-2.67,33.11,-0.01,-0.38,0.01,0.38,0.01,0.38,0.01
-18.05,-2.90,33.10,-18.04,-2.51,33.09,-0.01,-0.40,0.01,0.40,0.01,0.40,0.01
-21.05,-2.74,33.08,-21.04,-2.32,33.08,-0.01,-0.41,0.01,0.41,0.01,0.41,0.01
-24.05,-2.56,33.07,-24.04,-2.13,33.06,-0.01,-0.42,0.01,0.42,0.01,0.42,0.01
-27.05,-2.37,33.05,-27.03,-1.94,33.05,-0.01,-0.43,0.00,0.43,0.01,0.43,0.00
-30.04,-2.18,33.04,-30.03,-1.75,33.04,-0.01,-0.43,0.00,0.43,0.01,0.43,0.00
-33.04,-2.00,33.03,-33.02,-1.57,33.03,-0.01,-0.43,0.00,0.43,0.01,0.43,0.00
-36.03,-1.81,33.02,-36.02,-1.39,33.02,-0.01,-0.42,0.00,0.42,0.01,0.42,0.00
-39.03,-1.62,33.02,-39.02,-1.22,33.01,-0.01,-0.40,0.00,0.40,0.01,0.40,0.00
-42.02,-1.44,33.01,-42.01,-1.056690,33.01,-0.01,-0.38,0.00,0.38,0.01,0.38,0.00
-45.02,-1.26,33.01,-45.01,-0.905218,33.01,-0.01,-0.35,0.00,0.35,0.01,0.35,0.00
-48.01,-1.08,33.00,-48.01,-0.764140,33.01,-0.01,-0.32,0.00,0.32,0.01,0.32,0.00
-51.01,-0.913604,33.00,-51.00,-0.633667,33.00,-0.01,-0.28,0.00,0.28,0.01,0.28,0.00
-54.01,-0.750521,33.00,-54.00,-0.513291,33.00,0.00,-0.24,0.00,0.24,0.00,0.24,0.00
-57.00,-0.595628,33.00,-57.00,-0.403316,33.00,0.00,-0.19,0.00,0.19,0.00,0.19,0.00
-60.00,-0.450828,33.00,-60.00,-0.303892,33.00,0.00,-0.15,0.00,0.15,0.00,0.15,0.00
-63.00,-0.317573,33.00,-63.00,-0.214395,33,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
-66.00,-0.199957,33.00,-66.00,-0.136475,33.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
-69.00,-0.101340,33.00,-69.00,-0.070634,33.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-72.00,-0.029180,33.00,-72.00,-0.020982,33.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-75,0.000000,33,-75,0.000000,33,0,0,0,0,0,0,0
75,0.000000,30,75,0.000000,30,0,0,0,0,0,0,0
72.00,-0.020943,30.00,72.00,-0.018857,30.00,0.00,0.00,0,0.00,0.00,0.00,0
69.00,-0.071546,30.00,69.00,-0.063738,30.00,0.00,-0.01,0,0.01,0.00,0.01,0
66.00,-0.138721,30.00,66.00,-0.122583,30.00,0.00,-0.02,0,0.02,0.00,0.02,0
63.00,-0.219498,30.00,63.00,-0.193206,30.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
60.00,-0.312231,30.00,60.00,-0.274577,30.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
57.00,-0.417162,30.00,57.00,-0.367413,30.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
54.00,-0.532658,30.00,54.00,-0.470445,30.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
51.00,-0.659859,30.00,51.00,-0.585085,30.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
48.01,-0.798370,30.00,48.01,-0.711127,30.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
45.01,-0.948636,30.01,45.01,-0.849147,30.01,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
42.01,-1.11,30.01,42.01,-1.00,30.01,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
39.02,-1.29,30.01,39.02,-1.16,30.01,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
36.02,-1.47,30.02,36.02,-1.34,30.02,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
33.03,-1.67,30.03,33.03,-1.53,30.02,0.00,-0.15,0.00,0.15,0.00,0.15,0.00
30.03,-1.88,30.03,30.03,-1.73,30.03,0.00,-0.16,0.00,0.16,0.00,0.16,0.00
27.04,-2.11,30.05,27.04,-1.94,30.04,0.00,-0.17,0.00,0.17,0.00,0.17,0.00
24.04,-2.35,30.06,24.04,-2.17,30.06,0.00,-0.18,0.00,0.18,0.00,0.18,0.00
21.05,-2.60,30.08,21.04,-2.41,30.08,0.00,-0.19,0.00,0.19,0.00,0.19,0.00
18.05,-2.86,30.10,18.04,-2.65,30.10,0.00,-0.20,0.01,0.20,0.00,0.20,0.01
15.04,-3.11,30.13,15.04,-2.90,30.12,0.00,-0.22,0.01,0.22,0.00,0.22,0.01
12.04,-3.36,30.15,12.04,-3.13,30.15,0.00,-0.23,0.01,0.23,0.00,0.23,0.01
9.03,-3.59,30.18,9.03,-3.35,30.17,0.00,-0.24,0.01,0.24,0.00,0.24,0.01
6.02,-3.78,30.20,6.02,-3.52,30.19,0.00,-0.26,0.01,0.26,0.00,0.26,0.01
3.00,-3.92,30.22,3.00,-3.64,30.21,0.00,-0.27,0.01,0.27,0.00,0.27,0.01
-0.014610,-4.00,30.23,-0.014394,-3.70,30.22,0.00,-0.29,0.01,0.29,0.00,0.29,0.01
-3.03,-4.01,30.22,-3.03,-3.70,30.21,0.00,-0.31,0.01,0.31,0.00,0.31,0.01
-6.04,-3.97,30.21,-6.04,-3.64,30.21,0.00,-0.33,0.01,0.33,0.00,0.33,0.01
-9.06,-3.88,30.20,-9.05,-3.53,30.19,0.00,-0.35,0.01,0.35,0.00,0.35,0.01
-12.06,-3.74,30.18,-12.06,-3.38,30.17,-0.01,-0.37,0.01,0.37,0.01,0.37,0.01
-15.07,-3.57,30.15,-15.06,-3.18,30.14,-0.01,-0.39,0.01,0.39,0.01,0.39,0.01
-18.07,-3.37,30.13,-18.06,-2.96,30.12,-0.01,-0.41,0.01,0.41,0.01,0.41,0.01
-21.07,-3.15,30.10,-21.06,-2.72,30.10,-0.01,-0.42,0.01,0.42,0.01,0.42,0.01
-24.07,-2.92,30.08,-24.05,-2.48,30.08,-0.01,-0.44,0.01,0.44,0.01,0.44,0.01
-27.06,-2.69,30.07,-27.05,-2.24,30.06,-0.02,-0.45,0.00,0.45,0.02,0.45,0.00
-30.06,-2.46,30.05,-30.04,-2.00,30.05,-0.02,-0.45,0.00,0.45,0.02,0.45,0.00
-33.05,-2.24,30.04,-33.03,-1.78,30.03,-0.02,-0.45,0.00,0.45,0.02,0.45,0.00
-36.04,-2.02,30.03,-36.03,-1.57,30.03,-0.02,-0.45,0.00,0.45,0.02,0.45,0.00
-39.04,-1.81,30.02,-39.02,-1.37,30.02,-0.01,-0.43,0.00,0.43,0.01,0.43,0.00
-42.03,-1.60,30.01,-42.02,-1.19,30.01,-0.01,-0.41,0.00,0.41,0.01,0.41,0.00
-45.02,-1.40,30.01,-45.01,-1.016980,30.01,-0.01,-0.38,0.00,0.38,0.01,0.38,0.00
-48.02,-1.20,30.01,-48.01,-0.857762,30.01,-0.01,-0.34,0.00,0.34,0.01,0.34,0.00
-51.01,-1.013270,30.00,-51.01,-0.711508,30.00,-0.01,-0.30,0.00,0.30,0.01,0.30,0.00
-54.01,-0.833538,30.00,-54.00,-0.577501,30.00,-0.01,-0.26,0.00,0.26,0.01,0.26,0.00
-57.01,-0.663187,30,-57.00,-0.455395,30.00,0.00,-0.21,0.00,0.21,0.00,0.21,0.00
-60.00,-0.503456,30.00,-60.00,-0.344524,30.00,0.00,-0.16,0.00,0.16,0.00,0.16,0.00
-63.00,-0.357008,30.00,-63.00,-0.245275,30.00,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
-66.00,-0.226318,30.00,-66.00,-0.157477,30.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
-69.00,-0.115963,30.00,-69.00,-0.082604,30.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-72.00,-0.033275,30.00,-72.00,-0.024349,30.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-75,0.000000,30,-75,0.000000,30,0,0,0,0,0,0,0
75,0.000000,27,75,0.000000,27,0,0,0,0,0,0,0
72.00,-0.023948,27.00,72.00,-0.021802,27.00,0.00,0.00,0,0.00,0.00,0.00,0
69.00,-0.081236,27.00,69.00,-0.073211,27.00,0.00,-0.01,0,0.01,0.00,0.01,0
66.00,-0.155636,27.00,66.00,-0.139069,27.00,0.00,-0.02,0,0.02,0.00,0.02,0
63.00,-0.243799,27.00,63.00,-0.216834,27.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
60.00,-0.345277,27.00,60.00,-0.306699,27.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
57,-0.458764,27.00,57.00,-0.407856,27.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
54.00,-0.584745,27.00,54.00,-0.521177,27.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
51.00,-0.723243,27.00,51.00,-0.646985,27.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
48.01,-0.874900,27.01,48.01,-0.786131,27.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
45.01,-1.04,27.01,45.01,-0.939530,27.01,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
42.02,-1.22,27.01,42.02,-1.11,27.01,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
39.02,-1.42,27.02,39.02,-1.29,27.01,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
36.03,-1.63,27.02,36.03,-1.49,27.02,0.00,-0.14,0.00,0.14,0.00,0.14,0.00
33.04,-1.85,27.03,33.03,-1.71,27.03,0.00,-0.15,0.00,0.15,0.00,0.15,0.00
30.04,-2.10,27.04,30.04,-1.94,27.04,0.00,-0.16,0.00,0.16,0.00,0.16,0.00
27.05,-2.37,27.06,27.05,-2.20,27.05,0.00,-0.17,0.00,0.17,0.00,0.17,0.00
24.06,-2.66,27.08,24.06,-2.48,27.07,0.00,-0.18,0.00,0.18,0.00,0.18,0.00
21.06,-2.97,27.10,21.06,-2.78,27.10,0.00,-0.19,0.00,0.19,0.00,0.19,0.00
18.07,-3.30,27.14,18.07,-3.11,27.13,0.00,-0.20,0.00,0.20,0.00,0.20,0.00
15.07,-3.65,27.17,15.06,-3.44,27.17,0.00,-0.21,0.00,0.21,0.00,0.21,0.00
12.06,-3.98,27.22,12.06,-3.76,27.21,0.00,-0.22,0.00,0.22,0.00,0.22,0.00
9.05,-4.30,27.26,9.04,-4.06,27.25,0.00,-0.24,0.00,0.24,0.00,0.24,0.00
6.03,-4.57,27.30,6.02,-4.31,27.29,0.00,-0.25,0.01,0.25,0.00,0.25,0.01
3.00,-4.76,27.32,2.99,-4.49,27.32,0.00,-0.27,0.01,0.27,0.00,0.27,0.01
-0.033410,-4.85,27.33,-0.036672,-4.57,27.32,0.00,-0.28,0.01,0.28,0.00,0.28,0.01
-3.06,-4.86,27.32,-3.06,-4.56,27.31,0.00,-0.30,0.01,0.30,0.00,0.30,0.01
-6.08,-4.79,27.30,-6.08,-4.47,27.29,0.00,-0.32,0.01,0.32,0.00,0.32,0.01
-9.09,-4.65,27.27,-9.09,-4.31,27.27,0.00,-0.34,0.01,0.34,0.00,0.34,0.01
-12.10,-4.45,27.24,-12.10,-4.09,27.23,0.00,-0.36,0.01,0.36,0.00,0.36,0.01
-15.10,-4.20,27.21,-15.10,-3.81,27.20,-0.01,-0.39,0.01,0.39,0.01,0.39,0.01
-18.11,-3.93,27.17,-18.10,-3.52,27.16,-0.01,-0.41,0.01,0.41,0.01,0.41,0.01
-21.10,-3.64,27.13,-21.09,-3.21,27.13,-0.01,-0.43,0.01,0.43,0.01,0.43,0.01
-24.09,-3.33,27.10,-24.08,-2.89,27.10,-0.01,-0.45,0.01,0.45,0.01,0.45,0.01
-27.09,-3.04,27.08,-27.07,-2.58,27.08,-0.02,-0.46,0.00,0.47,0.02,0.46,0.00
-30.08,-2.76,27.06,-30.06,-2.28,27.06,-0.02,-0.47,0.00,0.48,0.02,0.47,0.00
-33.06,-2.49,27.04,-33.05,-2.01,27.04,-0.02,-0.48,0.00,0.48,0.02,0.48,0.00
-36.06,-2.24,27.03,-36.04,-1.77,27.03,-0.02,-0.47,0.00,0.47,0.02,0.47,0.00
-39.05,-2.00,27.02,-39.03,-1.54,27.02,-0.02,-0.46,0.00,0.46,0.02,0.46,0.00
-42.04,-1.76,27.02,-42.02,-1.33,27.01,-0.02,-0.44,0.00,0.44,0.02,0.44,0.00
-45.03,-1.54,27.01,-45.02,-1.13,27.01,-0.01,-0.41,0.00,0.41,0.01,0.41,0.00
-48.02,-1.32,27.01,-48.01,-0.952880,27.01,-0.01,-0.37,0.00,0.37,0.01,0.37,0.00
-51.02,-1.11,27.00,-51.01,-0.790222,27.00,-0.01,-0.32,0.00,0.32,0.01,0.32,0.00
-54.01,-0.916409,27.00,-54.00,-0.641987,27.00,-0.01,-0.27,0.00,0.27,0.01,0.27,0.00
-57.01,-0.730289,27.00,-57.00,-0.507407,27.00,0.00,-0.22,0.00,0.22,0.00,0.22,0.00
-60.00,-0.556310,27.00,-60.00,-0.385695,27.00,0.00,-0.17,0.00,0.17,0.00,0.17,0.00
-63.00,-0.396329,27.00,-63.00,-0.276282,27.00,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
-66.00,-0.253459,27.00,-66.00,-0.179408,27.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
-69.00,-0.131243,27.00,-69.00,-0.095297,27.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
-72.00,-0.038159,27.00,-72.00,-0.028515,27.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-75,0.000000,27,-75,0.000000,27,0,0,0,0,0,0,0
75,0.000000,24,75,0.000000,24,0,0,0,0,0,0,0
72.00,-0.026981,24.00,72.00,-0.024794,24.00,0.00,0.00,0,0.00,0.00,0.00,0
69.00,-0.090840,24.00,69.00,-0.082664,24.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
66.00,-0.172359,24.00,66.00,-0.155501,24.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
63.00,-0.267994,24.00,63.00,-0.240577,24.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
60.00,-0.377190,24.00,60.00,-0.337997,24.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
57.00,-0.499551,24.00,57.00,-0.447880,24.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
54.00,-0.635353,24.00,54.00,-0.570915,24.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
51.01,-0.785068,24.00,51.01,-0.707892,24.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
48.01,-0.949752,24.01,48.01,-0.860126,24.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
45.01,-1.13,24.01,45.01,-1.03,24.01,0,-0.10,0.00,0.10,0,0.10,0.00
42.02,-1.33,24.01,42.02,-1.22,24.01,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
39.03,-1.55,24.02,39.03,-1.42,24.02,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
36.04,-1.78,24.02,36.04,-1.65,24.02,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
33.05,-2.04,24.03,33.04,-1.90,24.03,0.00,-0.14,0.00,0.14,0.00,0.14,0.00
30.06,-2.33,24.05,30.05,-2.17,24.04,0.00,-0.15,0.00,0.15,0.00,0.15,0.00
27.07,-2.65,24.07,27.07,-2.48,24.06,0.00,-0.16,0.00,0.16,0.00,0.16,0.00
24.08,-3.00,24.09,24.08,-2.83,24.09,0.00,-0.17,0.00,0.17,0.00,0.17,0.00
21.09,-3.40,24.13,21.09,-3.22,24.13,0.00,-0.18,0.00,0.18,0.00,0.18,0.00
18.10,-3.84,24.18,18.09,-3.65,24.18,0.00,-0.19,0.00,0.19,0.00,0.19,0.00
15.10,-4.31,24.24,15.10,-4.11,24.24,0.00,-0.20,0.00,0.20,0.00,0.20,0.00
12.09,-4.80,24.32,12.08,-4.59,24.31,0.01,-0.21,0.00,0.21,0.01,0.21,0.00
9.05,-5.28,24.40,9.04,-5.05,24.40,0.01,-0.23,0.00,0.23,0.01,0.23,0.00
5.99,-5.74,24.47,5.99,-5.50,24.47,0.01,-0.24,0.00,0.24,0.01,0.24,0.00
2.94,-6.14,24.52,2.93,-5.88,24.52,0.01,-0.26,0.00,0.26,0.01,0.26,0.00
-0.109801,-6.37,24.54,-0.120366,-6.10,24.54,0.01,-0.27,0.00,0.27,0.01,0.27,0.00
-3.15,-6.39,24.53,-3.16,-6.10,24.53,0.01,-0.29,0.00,0.29,0.01,0.29,0.00
-6.17,-6.20,24.48,-6.18,-5.89,24.48,0.01,-0.31,0.00,0.31,0.01,0.31,0.00
-9.18,-5.84,24.41,-9.18,-5.51,24.40,0.00,-0.34,0.00,0.34,0.00,0.34,0.00
-12.18,-5.44,24.35,-12.19,-5.08,24.35,0.00,-0.36,0.00,0.36,0.00,0.36,0.00
-15.19,-5.07,24.28,-15.19,-4.68,24.28,0.00,-0.38,0.01,0.39,0.00,0.38,0.01
-18.17,-4.65,24.23,-18.17,-4.24,24.22,-0.01,-0.41,0.00,0.41,0.01,0.41,0.00
-21.16,-4.22,24.17,-21.14,-3.78,24.17,-0.01,-0.43,0.00,0.43,0.01,0.43,0.00
-24.14,-3.82,24.13,-24.12,-3.36,24.12,-0.01,-0.46,0.00,0.46,0.01,0.46,0.00
-27.12,-3.44,24.09,-27.10,-2.96,24.09,-0.02,-0.48,0.00,0.48,0.02,0.48,0.00
-30.10,-3.09,24.07,-30.08,-2.60,24.07,-0.02,-0.49,0.00,0.49,0.02,0.49,0.00
-33.08,-2.77,24.05,-33.06,-2.27,24.05,-0.02,-0.50,0.00,0.50,0.02,0.50,0.00
-36.07,-2.47,24.04,-36.05,-1.97,24.03,-0.02,-0.50,0.00,0.50,0.02,0.50,0.00
-39.06,-2.19,24.03,-39.04,-1.70,24.02,-0.02,-0.49,0.00,0.49,0.02,0.49,0.00
-42.05,-1.93,24.02,-42.03,-1.46,24.02,-0.02,-0.46,0.00,0.46,0.02,0.46,0.00
-45.04,-1.68,24.01,-45.02,-1.25,24.01,-0.02,-0.43,0.00,0.43,0.02,0.43,0.00
-48.03,-1.44,24.01,-48.02,-1.047800,24.01,-0.01,-0.39,0.00,0.39,0.01,0.39,0.00
-51.02,-1.21,24.00,-51.01,-0.868345,24.01,-0.01,-0.34,0.00,0.34,0.01,0.34,0.00
-54.01,-0.998122,24.00,-54.01,-0.705838,24.00,-0.01,-0.29,0.00,0.29,0.01,0.29,0.00
-57.01,-0.796499,24.00,-57.00,-0.558996,24.00,-0.01,-0.24,0.00,0.24,0.01,0.24,0.00
-60.00,-0.608271,24,-60.00,-0.426385,24.00,0.00,-0.18,0.00,0.18,0.00,0.18,0.00
-63,-0.435637,24.00,-63.00,-0.307576,24.00,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
-66.00,-0.280249,24.00,-66.00,-0.201189,24.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
-69.00,-0.146197,24.00,-69.00,-0.107758,24.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
-72.00,-0.042910,24.00,-72.00,-0.032567,24.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-75,0.000000,24,-75,0.000000,24,0,0,0,0,0,0,0
75,0.000000,21,75,0.000000,21,0,0,0,0,0,0,0
72.00,-0.029654,21.00,72.00,-0.027437,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
